[INF] 2022-11-15 21:27:00	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 21:27:00	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 21:27:00	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 21:27:04	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 21:27:04	 PINGING 192.168.1.123:3101
[WRN] 2022-11-15 21:27:08	 Cannot connect to 192.168.1.123:3101
[INF] 2022-11-15 21:27:12	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 21:27:15	 trying on 192.168.1.123:3100
[INF] 2022-11-15 21:27:15	 trying on 192.168.1.123:3101
[OK ] 2022-11-15 21:27:15	 connected on 192.168.1.123:3101
[INF] 2022-11-15 21:27:16	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 21:27:20	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 21:27:20	 TRYING TO CONNECT TO http://192.168.1.123:3100
[OK ] 2022-11-15 21:27:20	 192.168.1.123:3101 has connected
[INF] 2022-11-15 21:27:20	 The master is 192.168.1.123:3100
[INF] 2022-11-15 21:27:24	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 21:27:24	 SENDING MAP TO FIRST JOINER
[INF] 2022-11-15 21:27:24	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 21:27:24	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 21:27:24	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[OK ] 2022-11-15 21:27:24	 UPDATED DATA ON THIS NODE!
[INF] 2022-11-15 21:27:28	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 21:27:28	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 21:27:28	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 21:27:28	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 21:27:32	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 21:27:32	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 21:27:32	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 21:27:32	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 21:27:36	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 21:27:36	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 21:27:36	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 21:27:36	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[WRN] 2022-11-15 21:27:40	 Slow response first check at 4.111468s
[INF] 2022-11-15 21:27:44	 NO PING FROM MASTER!!!
[OK ] 2022-11-15 21:27:44	 IM THE MASTER NOW, COPIED ALL DATA FROM PREVIOUS MASTER!!! after waiting for 8s
[INF] 2022-11-15 21:27:48	 MASTER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[INF] 2022-11-15 21:27:52	 MASTER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[INF] 2022-11-15 21:27:56	 MASTER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[INF] 2022-11-15 21:28:00	 MASTER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[INF] 2022-11-15 21:28:04	 MASTER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[INF] 2022-11-15 21:28:08	 MASTER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[INF] 2022-11-15 21:28:12	 MASTER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[INF] 2022-11-15 21:28:16	 MASTER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[INF] 2022-11-15 21:28:20	 MASTER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[INF] 2022-11-15 21:50:14	 trying on 192.168.1.123:3100
[OK ] 2022-11-15 21:50:14	 connected on 192.168.1.123:3100
[INF] 2022-11-15 21:50:17	 The master is 192.168.1.123:3100
[INF] 2022-11-16 22:18:52	 trying on 192.168.1.123:3100
[OK ] 2022-11-16 22:18:52	 connected on 192.168.1.123:3100
[INF] 2022-11-16 22:19:03	 TRYING TO CONNECT TO http://192.168.1.107:3100
[INF] 2022-11-16 22:19:03	 The master is 192.168.1.107:3100
[INF] 2022-11-16 22:19:20	 trying on 192.168.1.123:3100
[OK ] 2022-11-16 22:19:20	 connected on 192.168.1.123:3100
[INF] 2022-11-16 22:19:26	 TRYING TO CONNECT TO http://192.168.1.107:3100
[INF] 2022-11-16 22:19:26	 The master is 192.168.1.107:3100
[INF] 2022-11-16 22:19:30	 FOLLOWER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[OK ] 2022-11-16 22:19:30	 UPDATED DATA ON THIS NODE!
[WRN] 2022-11-16 22:19:34	 Slow response first check at 4.102046s
[INF] 2022-11-16 22:19:35	 FOLLOWER at 192.168.1.123:3100 nodemap: 192.168.1.107:3100:true 192.168.1.89:3100:true 192.168.1.55:3100:true 192.168.1.123:3100:true
[WRN] 2022-11-16 22:19:39	 Slow response first check at 4.101803s
[INF] 2022-11-16 22:19:40	 FOLLOWER at 192.168.1.123:3100 nodemap: 192.168.1.107:3100:true 192.168.1.89:3100:true 192.168.1.55:3100:true 192.168.1.123:3100:true
[WRN] 2022-11-16 22:19:44	 Slow response first check at 4.105136s
[INF] 2022-11-16 22:19:45	 FOLLOWER at 192.168.1.123:3100 nodemap: 192.168.1.107:3100:true 192.168.1.89:3100:true 192.168.1.55:3100:true 192.168.1.123:3100:true
[WRN] 2022-11-16 22:19:49	 Slow response first check at 4.105903s
[INF] 2022-11-16 22:19:49	 FOLLOWER at 192.168.1.123:3100 nodemap: 192.168.1.107:3100:true 192.168.1.89:3100:true 192.168.1.55:3100:true 192.168.1.123:3100:true
[INF] 2022-11-16 22:19:53	 FOLLOWER at 192.168.1.123:3100 nodemap: 192.168.1.107:3100:true 192.168.1.89:3100:true 192.168.1.55:3100:true 192.168.1.123:3100:true
[WRN] 2022-11-16 22:19:57	 Slow response first check at 4.100883s
[INF] 2022-11-16 22:19:58	 FOLLOWER at 192.168.1.123:3100 nodemap: 192.168.1.107:3100:true 192.168.1.89:3100:true 192.168.1.55:3100:true 192.168.1.123:3100:true
[WRN] 2022-11-16 22:20:02	 Slow response first check at 4.100564s
[INF] 2022-11-16 22:20:02	 FOLLOWER at 192.168.1.123:3100 nodemap: 192.168.1.107:3100:true 192.168.1.89:3100:true 192.168.1.55:3100:true 192.168.1.123:3100:true
[WRN] 2022-11-16 22:20:06	 Slow response first check at 4.102022s
[INF] 2022-11-16 22:20:07	 FOLLOWER at 192.168.1.123:3100 nodemap: 192.168.1.107:3100:true 192.168.1.89:3100:true 192.168.1.55:3100:true 192.168.1.123:3100:true
[WRN] 2022-11-16 22:20:11	 Slow response first check at 4.115214s
[INF] 2022-11-16 22:20:12	 FOLLOWER at 192.168.1.123:3100 nodemap: 192.168.1.107:3100:true 192.168.1.89:3100:true 192.168.1.55:3100:true 192.168.1.123:3100:true
[INF] 2022-11-17 20:28:22	 trying on 192.168.1.123:3100
[OK ] 2022-11-17 20:28:22	 connected on 192.168.1.123:3100
[INF] 2022-11-17 20:28:24	 The master is 192.168.1.123:3100
[INF] 2022-11-17 20:28:28	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:28:32	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:28:36	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:28:40	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:28:44	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:28:46	 trying on 192.168.1.123:3100
[INF] 2022-11-17 20:28:46	 trying on 192.168.1.123:3101
[OK ] 2022-11-17 20:28:46	 connected on 192.168.1.123:3101
[INF] 2022-11-17 20:28:48	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:28:52	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:28:56	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:00	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:04	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:08	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:12	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:16	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:20	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:24	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:28	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:32	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:37	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:41	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:45	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:49	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:53	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:29:57	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:01	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:05	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:09	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:13	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:17	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:21	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:22	 TRYING TO CONNECT TO http://192.168.1.123:3100
[ERR] 2022-11-17 20:30:22	 THAT IS NOT A MASTER
[INF] 2022-11-17 20:30:25	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:29	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:32	 trying on 192.168.1.123:3100
[INF] 2022-11-17 20:30:32	 trying on 192.168.1.123:3101
[OK ] 2022-11-17 20:30:32	 connected on 192.168.1.123:3101
[INF] 2022-11-17 20:30:33	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:37	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:39	 TRYING TO CONNECT TO http://192.168.1.123:3100
[ERR] 2022-11-17 20:30:39	 THAT IS NOT A MASTER
[INF] 2022-11-17 20:30:41	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:45	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:49	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:53	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:30:57	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:01	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:05	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:09	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:13	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:17	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:21	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:25	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:29	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:33	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:37	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:41	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:45	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:49	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:53	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:31:57	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:01	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:05	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:09	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:13	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:17	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:21	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:25	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:29	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:36	 trying on 192.168.1.123:3100
[OK ] 2022-11-17 20:32:36	 connected on 192.168.1.123:3100
[INF] 2022-11-17 20:32:38	 The master is 192.168.1.123:3100
[INF] 2022-11-17 20:32:41	 trying on 192.168.1.123:3100
[INF] 2022-11-17 20:32:41	 trying on 192.168.1.123:3101
[OK ] 2022-11-17 20:32:41	 connected on 192.168.1.123:3101
[INF] 2022-11-17 20:32:42	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:46	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:50	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:32:51	 TRYING TO CONNECT TO http://192.168.1.123:3100
[OK ] 2022-11-17 20:32:51	 192.168.1.123:3101 has connected
[INF] 2022-11-17 20:32:51	 The master is 192.168.1.123:3100
[INF] 2022-11-17 20:32:54	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:32:54	 SENDING MAP TO FIRST JOINER
[INF] 2022-11-17 20:32:54	 PINGING 192.168.1.123:3101
[INF] 2022-11-17 20:32:54	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-17 20:32:54	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[OK ] 2022-11-17 20:32:54	 UPDATED DATA ON THIS NODE!
[INF] 2022-11-17 20:32:58	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:32:58	 PINGING 192.168.1.123:3101
[INF] 2022-11-17 20:32:58	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-17 20:32:58	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:02	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:02	 PINGING 192.168.1.123:3101
[INF] 2022-11-17 20:33:02	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-17 20:33:02	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:06	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:06	 PINGING 192.168.1.123:3101
[INF] 2022-11-17 20:33:06	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-17 20:33:06	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:10	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:10	 PINGING 192.168.1.123:3101
[INF] 2022-11-17 20:33:10	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-17 20:33:10	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:14	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:14	 PINGING 192.168.1.123:3101
[INF] 2022-11-17 20:33:14	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-17 20:33:14	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:18	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:18	 PINGING 192.168.1.123:3101
[INF] 2022-11-17 20:33:18	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-17 20:33:18	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:22	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:22	 PINGING 192.168.1.123:3101
[INF] 2022-11-17 20:33:22	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-17 20:33:22	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:26	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:26	 PINGING 192.168.1.123:3101
[INF] 2022-11-17 20:33:26	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-17 20:33:26	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:30	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:30	 PINGING 192.168.1.123:3101
[INF] 2022-11-17 20:33:30	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-17 20:33:30	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:34	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:33:34	 PINGING 192.168.1.123:3101
[INF] 2022-11-17 20:33:34	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-17 20:33:34	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-17 20:39:22	 trying on 192.168.1.123:3100
[OK ] 2022-11-17 20:39:22	 connected on 192.168.1.123:3100
[INF] 2022-11-17 20:39:24	 The master is 192.168.1.123:3100
[INF] 2022-11-17 20:39:28	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:39:32	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:39:36	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:39:40	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:39:44	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:39:48	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:39:52	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:39:56	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:00	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:04	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:08	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:12	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:16	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:20	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:24	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:28	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:32	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:36	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:40	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:44	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:48	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:52	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:40:56	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:00	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:04	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:08	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:12	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:16	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:20	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:24	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:28	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:32	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:36	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:40	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:44	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:48	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:52	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:41:56	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:00	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:04	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:08	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:12	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:16	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:20	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:24	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:28	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:32	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:36	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:40	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:44	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:42:50	 trying on 192.168.1.123:3100
[OK ] 2022-11-17 20:42:50	 connected on 192.168.1.123:3100
[INF] 2022-11-17 20:42:52	 The master is 192.168.1.123:3100
[INF] 2022-11-17 20:42:56	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:43:00	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:43:04	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:43:08	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-17 20:43:13	 trying on 192.168.1.123:3100
[OK ] 2022-11-17 20:43:13	 connected on 192.168.1.123:3100
[INF] 2022-11-17 20:43:15	 The master is 192.168.1.123:3100
[INF] 2022-11-17 20:43:19	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
